2022-06-10-17_32_57  Epoch: 0, Training Step: 0, Loss: 17.375476837158203, Learning Rate: 5e-05
2022-06-11-13_32_03  Epoch: 6, Training Step: 700, Loss: 1.4727423191070557, Learning Rate: 0.00035
2022-06-11-13_32_31  Epoch: 6, Training Step: 800, Loss: 1.4170174598693848, Learning Rate: 0.00035
2022-06-11-13_32_59  Epoch: 6, Training Step: 900, Loss: 1.037494421005249, Learning Rate: 0.00035
2022-06-11-13_33_27  Epoch: 6, Training Step: 1000, Loss: 1.1875569820404053, Learning Rate: 0.00035
2022-06-11-13_33_55  Epoch: 6, Training Step: 1100, Loss: 1.0720798969268799, Learning Rate: 0.00035
2022-06-11-13_34_23  Epoch: 6, Training Step: 1200, Loss: 1.0661567449569702, Learning Rate: 0.00035
2022-06-11-13_34_50  Epoch: 6, Training Step: 1300, Loss: 1.126110553741455, Learning Rate: 0.00035
2022-06-11-13_35_18  Epoch: 6, Training Step: 1400, Loss: 1.357131004333496, Learning Rate: 0.00035
2022-06-11-13_35_45  Epoch: 6, Training Step: 1500, Loss: 1.1948051452636719, Learning Rate: 0.00035
2022-06-11-13_36_13  Epoch: 6, Training Step: 1600, Loss: 1.3552286624908447, Learning Rate: 0.00035
2022-06-11-13_36_40  Epoch: 6, Training Step: 1700, Loss: 1.3456103801727295, Learning Rate: 0.00035
2022-06-11-13_37_08  Epoch: 6, Training Step: 1800, Loss: 1.0772680044174194, Learning Rate: 0.00035
2022-06-11-13_37_35  Epoch: 6, Training Step: 1900, Loss: 1.2531764507293701, Learning Rate: 0.00035
2022-06-11-13_38_03  Epoch: 6, Training Step: 2000, Loss: 1.0692301988601685, Learning Rate: 0.00035
2022-06-11-13_38_30  Epoch: 6, Training Step: 2100, Loss: 1.3422119617462158, Learning Rate: 0.00035
2022-06-11-13_38_58  Epoch: 6, Training Step: 2200, Loss: 1.1861398220062256, Learning Rate: 0.00035
2022-06-11-13_39_26  Epoch: 6, Training Step: 2300, Loss: 1.042284369468689, Learning Rate: 0.00035
2022-06-11-13_39_53  Epoch: 6, Training Step: 2400, Loss: 1.111310601234436, Learning Rate: 0.00035
2022-06-11-13_40_21  Epoch: 6, Training Step: 2500, Loss: 1.802709698677063, Learning Rate: 0.00035
2022-06-11-13_40_49  Epoch: 6, Training Step: 2600, Loss: 1.2518553733825684, Learning Rate: 0.00035
2022-06-11-13_41_16  Epoch: 6, Training Step: 2700, Loss: 1.239771842956543, Learning Rate: 0.00035
2022-06-11-13_41_44  Epoch: 6, Training Step: 2800, Loss: 1.2735905647277832, Learning Rate: 0.00035
2022-06-11-13_42_12  Epoch: 6, Training Step: 2900, Loss: 1.3084803819656372, Learning Rate: 0.00035
2022-06-11-13_42_40  Epoch: 6, Training Step: 3000, Loss: 1.4846621751785278, Learning Rate: 0.00035
2022-06-11-13_43_08  Epoch: 6, Training Step: 3100, Loss: 1.0163202285766602, Learning Rate: 0.00035
2022-06-11-13_43_35  Epoch: 6, Training Step: 3200, Loss: 1.037039041519165, Learning Rate: 0.00035
2022-06-11-13_46_43  Epoch: 7, Training Step: 0, Loss: 1.3855664730072021, Learning Rate: 0.0004
2022-06-11-13_47_10  Epoch: 7, Training Step: 100, Loss: 1.5946290493011475, Learning Rate: 0.0004
2022-06-11-13_47_38  Epoch: 7, Training Step: 200, Loss: 1.3825047016143799, Learning Rate: 0.0004
2022-06-11-13_48_06  Epoch: 7, Training Step: 300, Loss: 0.8986911773681641, Learning Rate: 0.0004
2022-06-11-13_48_34  Epoch: 7, Training Step: 400, Loss: 1.39369535446167, Learning Rate: 0.0004
2022-06-11-13_49_00  Epoch: 7, Training Step: 500, Loss: 1.4859979152679443, Learning Rate: 0.0004
2022-06-11-13_49_28  Epoch: 7, Training Step: 600, Loss: 1.0018385648727417, Learning Rate: 0.0004
2022-06-11-13_49_55  Epoch: 7, Training Step: 700, Loss: 1.6864069700241089, Learning Rate: 0.0004
2022-06-11-13_50_23  Epoch: 7, Training Step: 800, Loss: 1.038094162940979, Learning Rate: 0.0004
2022-06-11-13_50_50  Epoch: 7, Training Step: 900, Loss: 1.1386032104492188, Learning Rate: 0.0004
2022-06-11-13_51_17  Epoch: 7, Training Step: 1000, Loss: 1.3485599756240845, Learning Rate: 0.0004
2022-06-11-13_51_45  Epoch: 7, Training Step: 1100, Loss: 1.0029008388519287, Learning Rate: 0.0004
2022-06-11-13_52_12  Epoch: 7, Training Step: 1200, Loss: 1.3013041019439697, Learning Rate: 0.0004
2022-06-11-13_52_39  Epoch: 7, Training Step: 1300, Loss: 1.0833067893981934, Learning Rate: 0.0004
2022-06-11-13_53_07  Epoch: 7, Training Step: 1400, Loss: 1.3950163125991821, Learning Rate: 0.0004
2022-06-11-13_53_35  Epoch: 7, Training Step: 1500, Loss: 0.9153417348861694, Learning Rate: 0.0004
2022-06-11-13_54_02  Epoch: 7, Training Step: 1600, Loss: 1.213122010231018, Learning Rate: 0.0004
2022-06-11-13_54_30  Epoch: 7, Training Step: 1700, Loss: 1.1022135019302368, Learning Rate: 0.0004
2022-06-11-13_54_56  Epoch: 7, Training Step: 1800, Loss: 1.0772194862365723, Learning Rate: 0.0004
2022-06-11-13_55_23  Epoch: 7, Training Step: 1900, Loss: 1.1866562366485596, Learning Rate: 0.0004
2022-06-11-13_55_50  Epoch: 7, Training Step: 2000, Loss: 1.2047383785247803, Learning Rate: 0.0004
2022-06-11-13_56_17  Epoch: 7, Training Step: 2100, Loss: 1.0140974521636963, Learning Rate: 0.0004
2022-06-11-13_56_44  Epoch: 7, Training Step: 2200, Loss: 0.9656492471694946, Learning Rate: 0.0004
2022-06-11-13_57_11  Epoch: 7, Training Step: 2300, Loss: 1.0244011878967285, Learning Rate: 0.0004
2022-06-11-13_57_39  Epoch: 7, Training Step: 2400, Loss: 1.0184969902038574, Learning Rate: 0.0004
2022-06-11-13_58_07  Epoch: 7, Training Step: 2500, Loss: 1.1382331848144531, Learning Rate: 0.0004
2022-06-11-13_58_34  Epoch: 7, Training Step: 2600, Loss: 1.0481122732162476, Learning Rate: 0.0004
2022-06-11-13_59_01  Epoch: 7, Training Step: 2700, Loss: 1.0263935327529907, Learning Rate: 0.0004
2022-06-11-13_59_28  Epoch: 7, Training Step: 2800, Loss: 1.0635827779769897, Learning Rate: 0.0004
2022-06-11-13_59_54  Epoch: 7, Training Step: 2900, Loss: 1.1210696697235107, Learning Rate: 0.0004
2022-06-11-14_00_21  Epoch: 7, Training Step: 3000, Loss: 1.1647608280181885, Learning Rate: 0.0004
2022-06-11-14_00_49  Epoch: 7, Training Step: 3100, Loss: 1.3309098482131958, Learning Rate: 0.0004
2022-06-11-14_01_16  Epoch: 7, Training Step: 3200, Loss: 0.9748032093048096, Learning Rate: 0.0004
2022-06-11-14_04_15  Epoch: 8, Training Step: 0, Loss: 0.9149909019470215, Learning Rate: 0.00045000000000000004
2022-06-11-14_04_41  Epoch: 8, Training Step: 100, Loss: 1.409179449081421, Learning Rate: 0.00045000000000000004
2022-06-11-14_05_08  Epoch: 8, Training Step: 200, Loss: 1.3012025356292725, Learning Rate: 0.00045000000000000004
2022-06-11-14_05_36  Epoch: 8, Training Step: 300, Loss: 1.2830326557159424, Learning Rate: 0.00045000000000000004
2022-06-11-14_06_02  Epoch: 8, Training Step: 400, Loss: 1.313869595527649, Learning Rate: 0.00045000000000000004
2022-06-11-14_06_30  Epoch: 8, Training Step: 500, Loss: 1.1312514543533325, Learning Rate: 0.00045000000000000004
2022-06-11-14_06_57  Epoch: 8, Training Step: 600, Loss: 1.2286280393600464, Learning Rate: 0.00045000000000000004
2022-06-11-14_07_24  Epoch: 8, Training Step: 700, Loss: 1.3863115310668945, Learning Rate: 0.00045000000000000004
2022-06-11-14_07_51  Epoch: 8, Training Step: 800, Loss: 1.1890146732330322, Learning Rate: 0.00045000000000000004
2022-06-11-14_08_18  Epoch: 8, Training Step: 900, Loss: 1.1510255336761475, Learning Rate: 0.00045000000000000004
2022-06-11-14_08_45  Epoch: 8, Training Step: 1000, Loss: 1.138659954071045, Learning Rate: 0.00045000000000000004
2022-06-11-14_09_11  Epoch: 8, Training Step: 1100, Loss: 1.281912922859192, Learning Rate: 0.00045000000000000004
2022-06-11-14_09_38  Epoch: 8, Training Step: 1200, Loss: 1.2291438579559326, Learning Rate: 0.00045000000000000004
2022-06-11-14_10_06  Epoch: 8, Training Step: 1300, Loss: 1.2642347812652588, Learning Rate: 0.00045000000000000004
2022-06-11-14_10_34  Epoch: 8, Training Step: 1400, Loss: 0.9430609345436096, Learning Rate: 0.00045000000000000004
2022-06-11-14_11_01  Epoch: 8, Training Step: 1500, Loss: 1.4440820217132568, Learning Rate: 0.00045000000000000004
2022-06-11-14_11_29  Epoch: 8, Training Step: 1600, Loss: 1.0245962142944336, Learning Rate: 0.00045000000000000004
2022-06-11-14_11_56  Epoch: 8, Training Step: 1700, Loss: 1.3519287109375, Learning Rate: 0.00045000000000000004
2022-06-11-14_12_23  Epoch: 8, Training Step: 1800, Loss: 1.3297290802001953, Learning Rate: 0.00045000000000000004
2022-06-11-14_12_52  Epoch: 8, Training Step: 1900, Loss: 1.3400092124938965, Learning Rate: 0.00045000000000000004
2022-06-11-14_13_20  Epoch: 8, Training Step: 2000, Loss: 1.182666301727295, Learning Rate: 0.00045000000000000004
2022-06-11-14_13_47  Epoch: 8, Training Step: 2100, Loss: 0.964227557182312, Learning Rate: 0.00045000000000000004
2022-06-11-14_14_15  Epoch: 8, Training Step: 2200, Loss: 1.1502212285995483, Learning Rate: 0.00045000000000000004
2022-06-11-14_14_43  Epoch: 8, Training Step: 2300, Loss: 1.0983155965805054, Learning Rate: 0.00045000000000000004
2022-06-11-14_15_10  Epoch: 8, Training Step: 2400, Loss: 1.0632553100585938, Learning Rate: 0.00045000000000000004
2022-06-11-14_15_38  Epoch: 8, Training Step: 2500, Loss: 0.9456197619438171, Learning Rate: 0.00045000000000000004
2022-06-11-14_16_06  Epoch: 8, Training Step: 2600, Loss: 0.991564154624939, Learning Rate: 0.00045000000000000004
2022-06-11-14_16_34  Epoch: 8, Training Step: 2700, Loss: 1.3260589838027954, Learning Rate: 0.00045000000000000004
2022-06-11-14_17_02  Epoch: 8, Training Step: 2800, Loss: 1.1133217811584473, Learning Rate: 0.00045000000000000004
2022-06-11-14_17_29  Epoch: 8, Training Step: 2900, Loss: 1.1359496116638184, Learning Rate: 0.00045000000000000004
2022-06-11-14_17_57  Epoch: 8, Training Step: 3000, Loss: 1.1168791055679321, Learning Rate: 0.00045000000000000004
2022-06-11-14_18_24  Epoch: 8, Training Step: 3100, Loss: 1.3818886280059814, Learning Rate: 0.00045000000000000004
2022-06-11-14_18_51  Epoch: 8, Training Step: 3200, Loss: 1.0562827587127686, Learning Rate: 0.00045000000000000004
2022-06-11-14_22_03  Epoch: 9, Training Step: 0, Loss: 0.9902658462524414, Learning Rate: 0.0005
2022-06-11-14_22_30  Epoch: 9, Training Step: 100, Loss: 1.183828353881836, Learning Rate: 0.0005
2022-06-11-14_22_58  Epoch: 9, Training Step: 200, Loss: 1.1116377115249634, Learning Rate: 0.0005
2022-06-11-14_23_25  Epoch: 9, Training Step: 300, Loss: 1.108275055885315, Learning Rate: 0.0005
2022-06-11-14_23_53  Epoch: 9, Training Step: 400, Loss: 1.0705249309539795, Learning Rate: 0.0005
2022-06-11-14_24_20  Epoch: 9, Training Step: 500, Loss: 1.120948314666748, Learning Rate: 0.0005
2022-06-11-14_24_47  Epoch: 9, Training Step: 600, Loss: 1.0905559062957764, Learning Rate: 0.0005
2022-06-11-14_25_14  Epoch: 9, Training Step: 700, Loss: 1.2499806880950928, Learning Rate: 0.0005
2022-06-11-14_25_40  Epoch: 9, Training Step: 800, Loss: 1.3981449604034424, Learning Rate: 0.0005
2022-06-11-14_26_08  Epoch: 9, Training Step: 900, Loss: 1.5239129066467285, Learning Rate: 0.0005
2022-06-11-14_26_35  Epoch: 9, Training Step: 1000, Loss: 1.0433130264282227, Learning Rate: 0.0005
2022-06-11-14_27_02  Epoch: 9, Training Step: 1100, Loss: 1.1036278009414673, Learning Rate: 0.0005
2022-06-11-14_27_30  Epoch: 9, Training Step: 1200, Loss: 1.1156412363052368, Learning Rate: 0.0005
2022-06-11-14_27_57  Epoch: 9, Training Step: 1300, Loss: 1.0830191373825073, Learning Rate: 0.0005
2022-06-11-14_28_24  Epoch: 9, Training Step: 1400, Loss: 1.0014327764511108, Learning Rate: 0.0005
2022-06-11-14_28_50  Epoch: 9, Training Step: 1500, Loss: 1.358188509941101, Learning Rate: 0.0005
2022-06-11-14_29_17  Epoch: 9, Training Step: 1600, Loss: 1.2356834411621094, Learning Rate: 0.0005
2022-06-11-14_29_43  Epoch: 9, Training Step: 1700, Loss: 1.4130058288574219, Learning Rate: 0.0005
2022-06-11-14_30_10  Epoch: 9, Training Step: 1800, Loss: 1.1047834157943726, Learning Rate: 0.0005
2022-06-11-14_30_38  Epoch: 9, Training Step: 1900, Loss: 1.1856482028961182, Learning Rate: 0.0005
2022-06-11-14_31_05  Epoch: 9, Training Step: 2000, Loss: 1.2781274318695068, Learning Rate: 0.0005
2022-06-11-14_31_33  Epoch: 9, Training Step: 2100, Loss: 1.1273794174194336, Learning Rate: 0.0005
2022-06-11-14_32_01  Epoch: 9, Training Step: 2200, Loss: 1.1355388164520264, Learning Rate: 0.0005
2022-06-11-14_32_28  Epoch: 9, Training Step: 2300, Loss: 1.1275804042816162, Learning Rate: 0.0005
2022-06-11-14_32_56  Epoch: 9, Training Step: 2400, Loss: 1.031104564666748, Learning Rate: 0.0005
2022-06-11-14_33_23  Epoch: 9, Training Step: 2500, Loss: 1.2776771783828735, Learning Rate: 0.0005
2022-06-11-14_33_51  Epoch: 9, Training Step: 2600, Loss: 1.3258519172668457, Learning Rate: 0.0005
2022-06-11-14_34_19  Epoch: 9, Training Step: 2700, Loss: 1.35652756690979, Learning Rate: 0.0005
2022-06-11-14_34_47  Epoch: 9, Training Step: 2800, Loss: 1.0597026348114014, Learning Rate: 0.0005
2022-06-11-14_35_14  Epoch: 9, Training Step: 2900, Loss: 1.2198596000671387, Learning Rate: 0.0005
2022-06-11-14_35_42  Epoch: 9, Training Step: 3000, Loss: 1.0671765804290771, Learning Rate: 0.0005
2022-06-11-14_36_10  Epoch: 9, Training Step: 3100, Loss: 1.1187958717346191, Learning Rate: 0.0005
2022-06-11-14_36_37  Epoch: 9, Training Step: 3200, Loss: 1.1006778478622437, Learning Rate: 0.0005
2022-06-11-14_39_36  Epoch: 10, Training Step: 0, Loss: 0.9996727705001831, Learning Rate: 0.0005
2022-06-11-14_40_03  Epoch: 10, Training Step: 100, Loss: 1.1263630390167236, Learning Rate: 0.0005
2022-06-11-14_40_29  Epoch: 10, Training Step: 200, Loss: 1.1443307399749756, Learning Rate: 0.0005
2022-06-11-14_40_57  Epoch: 10, Training Step: 300, Loss: 1.2719006538391113, Learning Rate: 0.0005
2022-06-11-14_41_24  Epoch: 10, Training Step: 400, Loss: 1.2678359746932983, Learning Rate: 0.0005
2022-06-11-14_41_51  Epoch: 10, Training Step: 500, Loss: 1.153489112854004, Learning Rate: 0.0005
2022-06-11-14_42_18  Epoch: 10, Training Step: 600, Loss: 1.36156165599823, Learning Rate: 0.0005
2022-06-11-14_42_46  Epoch: 10, Training Step: 700, Loss: 0.9508424401283264, Learning Rate: 0.0005
2022-06-11-14_43_13  Epoch: 10, Training Step: 800, Loss: 1.1882107257843018, Learning Rate: 0.0005
2022-06-11-14_43_40  Epoch: 10, Training Step: 900, Loss: 1.1808500289916992, Learning Rate: 0.0005
2022-06-11-14_44_07  Epoch: 10, Training Step: 1000, Loss: 1.114772081375122, Learning Rate: 0.0005
2022-06-11-14_44_35  Epoch: 10, Training Step: 1100, Loss: 1.1571708917617798, Learning Rate: 0.0005
2022-06-11-14_45_03  Epoch: 10, Training Step: 1200, Loss: 1.4107723236083984, Learning Rate: 0.0005
2022-06-11-14_45_30  Epoch: 10, Training Step: 1300, Loss: 1.2008265256881714, Learning Rate: 0.0005
2022-06-11-14_45_57  Epoch: 10, Training Step: 1400, Loss: 1.2796823978424072, Learning Rate: 0.0005
2022-06-11-14_46_24  Epoch: 10, Training Step: 1500, Loss: 1.285259485244751, Learning Rate: 0.0005
2022-06-11-14_46_52  Epoch: 10, Training Step: 1600, Loss: 1.3658130168914795, Learning Rate: 0.0005
2022-06-11-14_47_19  Epoch: 10, Training Step: 1700, Loss: 1.312244176864624, Learning Rate: 0.0005
2022-06-11-14_47_46  Epoch: 10, Training Step: 1800, Loss: 1.03875732421875, Learning Rate: 0.0005
2022-06-11-14_48_14  Epoch: 10, Training Step: 1900, Loss: 1.181962013244629, Learning Rate: 0.0005
2022-06-11-14_48_40  Epoch: 10, Training Step: 2000, Loss: 0.9745832681655884, Learning Rate: 0.0005
2022-06-11-14_49_07  Epoch: 10, Training Step: 2100, Loss: 1.1343988180160522, Learning Rate: 0.0005
2022-06-11-14_49_34  Epoch: 10, Training Step: 2200, Loss: 1.0955536365509033, Learning Rate: 0.0005
2022-06-11-14_50_01  Epoch: 10, Training Step: 2300, Loss: 1.281184434890747, Learning Rate: 0.0005
2022-06-11-14_50_28  Epoch: 10, Training Step: 2400, Loss: 1.2055569887161255, Learning Rate: 0.0005
2022-06-11-14_50_56  Epoch: 10, Training Step: 2500, Loss: 1.1488051414489746, Learning Rate: 0.0005
2022-06-11-14_51_22  Epoch: 10, Training Step: 2600, Loss: 1.2556524276733398, Learning Rate: 0.0005
2022-06-11-14_51_49  Epoch: 10, Training Step: 2700, Loss: 1.0205440521240234, Learning Rate: 0.0005
2022-06-11-14_52_16  Epoch: 10, Training Step: 2800, Loss: 1.1983362436294556, Learning Rate: 0.0005
2022-06-11-14_52_43  Epoch: 10, Training Step: 2900, Loss: 1.1329777240753174, Learning Rate: 0.0005
2022-06-11-14_53_10  Epoch: 10, Training Step: 3000, Loss: 1.3220471143722534, Learning Rate: 0.0005
2022-06-11-14_53_36  Epoch: 10, Training Step: 3100, Loss: 1.0393285751342773, Learning Rate: 0.0005
2022-06-11-14_54_03  Epoch: 10, Training Step: 3200, Loss: 1.1064226627349854, Learning Rate: 0.0005
2022-06-11-14_57_05  Epoch: 11, Training Step: 0, Loss: 1.1901800632476807, Learning Rate: 0.0005
2022-06-11-14_57_32  Epoch: 11, Training Step: 100, Loss: 1.6696114540100098, Learning Rate: 0.0005
2022-06-11-14_57_59  Epoch: 11, Training Step: 200, Loss: 1.1316685676574707, Learning Rate: 0.0005
2022-06-11-14_58_26  Epoch: 11, Training Step: 300, Loss: 1.1940906047821045, Learning Rate: 0.0005
2022-06-11-14_58_53  Epoch: 11, Training Step: 400, Loss: 1.1272897720336914, Learning Rate: 0.0005
2022-06-11-14_59_20  Epoch: 11, Training Step: 500, Loss: 1.3596811294555664, Learning Rate: 0.0005
2022-06-11-14_59_46  Epoch: 11, Training Step: 600, Loss: 0.9961151480674744, Learning Rate: 0.0005
2022-06-11-15_00_12  Epoch: 11, Training Step: 700, Loss: 1.0223907232284546, Learning Rate: 0.0005
2022-06-11-15_00_39  Epoch: 11, Training Step: 800, Loss: 0.9883766174316406, Learning Rate: 0.0005
2022-06-11-15_01_06  Epoch: 11, Training Step: 900, Loss: 1.1456298828125, Learning Rate: 0.0005
2022-06-11-15_01_33  Epoch: 11, Training Step: 1000, Loss: 1.2345452308654785, Learning Rate: 0.0005
2022-06-11-15_02_01  Epoch: 11, Training Step: 1100, Loss: 1.0621891021728516, Learning Rate: 0.0005
2022-06-11-15_02_27  Epoch: 11, Training Step: 1200, Loss: 0.8950831890106201, Learning Rate: 0.0005
2022-06-11-15_02_54  Epoch: 11, Training Step: 1300, Loss: 1.0551722049713135, Learning Rate: 0.0005
2022-06-11-15_03_22  Epoch: 11, Training Step: 1400, Loss: 1.202894687652588, Learning Rate: 0.0005
2022-06-11-15_03_50  Epoch: 11, Training Step: 1500, Loss: 1.5691550970077515, Learning Rate: 0.0005
2022-06-11-15_04_16  Epoch: 11, Training Step: 1600, Loss: 1.421728253364563, Learning Rate: 0.0005
2022-06-11-15_04_43  Epoch: 11, Training Step: 1700, Loss: 1.0121712684631348, Learning Rate: 0.0005
2022-06-11-15_05_10  Epoch: 11, Training Step: 1800, Loss: 1.1454973220825195, Learning Rate: 0.0005
2022-06-11-15_05_37  Epoch: 11, Training Step: 1900, Loss: 1.2093228101730347, Learning Rate: 0.0005
2022-06-11-15_06_04  Epoch: 11, Training Step: 2000, Loss: 1.7152690887451172, Learning Rate: 0.0005
2022-06-11-15_06_31  Epoch: 11, Training Step: 2100, Loss: 1.2261251211166382, Learning Rate: 0.0005
2022-06-11-15_06_58  Epoch: 11, Training Step: 2200, Loss: 1.501816987991333, Learning Rate: 0.0005
2022-06-11-15_07_26  Epoch: 11, Training Step: 2300, Loss: 1.1405303478240967, Learning Rate: 0.0005
2022-06-11-15_07_53  Epoch: 11, Training Step: 2400, Loss: 1.0025050640106201, Learning Rate: 0.0005
2022-06-11-15_08_20  Epoch: 11, Training Step: 2500, Loss: 1.3903204202651978, Learning Rate: 0.0005
2022-06-11-15_08_47  Epoch: 11, Training Step: 2600, Loss: 1.3612912893295288, Learning Rate: 0.0005
2022-06-11-15_09_14  Epoch: 11, Training Step: 2700, Loss: 1.6703052520751953, Learning Rate: 0.0005
2022-06-11-15_09_41  Epoch: 11, Training Step: 2800, Loss: 0.9084339141845703, Learning Rate: 0.0005
2022-06-11-15_10_08  Epoch: 11, Training Step: 2900, Loss: 1.1855659484863281, Learning Rate: 0.0005
2022-06-11-15_10_35  Epoch: 11, Training Step: 3000, Loss: 1.1086900234222412, Learning Rate: 0.0005
2022-06-11-15_11_02  Epoch: 11, Training Step: 3100, Loss: 1.2183837890625, Learning Rate: 0.0005
2022-06-11-15_11_28  Epoch: 11, Training Step: 3200, Loss: 1.1203413009643555, Learning Rate: 0.0005
2022-06-11-15_14_24  Epoch: 12, Training Step: 0, Loss: 1.247032880783081, Learning Rate: 0.0005
2022-06-11-15_14_51  Epoch: 12, Training Step: 100, Loss: 1.3148447275161743, Learning Rate: 0.0005
2022-06-11-15_15_19  Epoch: 12, Training Step: 200, Loss: 0.9925093650817871, Learning Rate: 0.0005
2022-06-11-15_15_46  Epoch: 12, Training Step: 300, Loss: 1.2307937145233154, Learning Rate: 0.0005
2022-06-11-15_16_13  Epoch: 12, Training Step: 400, Loss: 1.0787451267242432, Learning Rate: 0.0005
2022-06-11-15_16_39  Epoch: 12, Training Step: 500, Loss: 1.148329496383667, Learning Rate: 0.0005
2022-06-11-15_17_06  Epoch: 12, Training Step: 600, Loss: 1.2293014526367188, Learning Rate: 0.0005
2022-06-11-15_17_32  Epoch: 12, Training Step: 700, Loss: 1.6161813735961914, Learning Rate: 0.0005
2022-06-11-15_17_59  Epoch: 12, Training Step: 800, Loss: 1.1759748458862305, Learning Rate: 0.0005
